,,,,,,,,,,,,,,ClusterLabel
2661.0,1526758417.629122,53950.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2662.0,1526758417.629549,53882.0,22.0,2.999668,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2663.0,1526758413.402679,34724.0,22.0,4.882688,589.0,1801.0,0.0,0.0,0.0,13.0,1273.0,15.0,2589.0,n
2664.0,1526758418.629361,54484.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2665.0,1526758418.630118,46840.0,22.0,2.99904,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2666.0,1526758419.629154,54979.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2667.0,1526758419.632461,40474.0,22.0,2.9969,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2668.0,1526758419.934526,40156.0,59353.0,2.994654,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2669.0,1526758420.629552,43736.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2670.0,1526758420.634454,39680.0,22.0,2.994672,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2671.0,1526758421.629355,59054.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2672.0,1526758421.635384,57606.0,22.0,2.993698,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2673.0,1526758417.950112,34730.0,22.0,4.407696,589.0,1801.0,0.0,0.0,0.0,15.0,1377.0,15.0,2589.0,n
2674.0,1526758422.629158,57057.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2675.0,1526758422.636491,47087.0,22.0,2.992571,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2676.0,1526758423.629405,45949.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2677.0,1526758423.637793,39391.0,22.0,2.991366,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2678.0,1526758424.639189,53882.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2679.0,1526758424.639666,51982.0,22.0,2.999592,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2680.0,1526758425.639155,46840.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2681.0,1526758425.641253,60570.0,22.0,2.997933,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2682.0,1526758426.639409,40474.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2683.0,1526758426.939073,40156.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2684.0,1526758426.642722,42555.0,22.0,0.369889,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
2685.0,1526758427.639423,39680.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2686.0,1526758427.644088,38078.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2687.0,1526758422.0,34736.0,22.0,5.689657,589.0,1801.0,0.0,0.0,0.0,13.0,1273.0,15.0,2589.0,n
2688.0,1526758428.639375,57606.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2689.0,1526758429.0,59265.0,22.0,2.99375,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2690.0,1526758373.925493,3.0,1.0,7e-06,180.0,0.0,0.0,0.0,0.0,3.0,264.0,0.0,0.0,o
2691.0,1526758429.639178,47087.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2692.0,1526758429.646494,42856.0,22.0,0.387448,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
2693.0,1526758430.639208,39391.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2694.0,1526758431.0,40170.0,59353.0,2.993652,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2695.0,1526758430.647777,49774.0,22.0,0.302156,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
2696.0,1526758431.649183,51982.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2697.0,1526758376.954984,3.0,1.0,0.001303,180.0,0.0,0.0,0.0,0.0,3.0,264.0,0.0,0.0,o
2698.0,1526758431.649561,60807.0,22.0,0.341466,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
2699.0,1526758432.649235,60570.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2700.0,1526758432.651014,33958.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2701.0,1526758427.432302,34742.0,22.0,5.345075,589.0,1801.0,0.0,0.0,0.0,15.0,1377.0,15.0,2589.0,n
2702.0,1526758433.651921,39653.0,22.0,2.997276,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2703.0,1526758434.653616,49653.0,22.0,2.995549,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2704.0,1526758379.933346,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,o
2705.0,1526758435.649245,59265.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2706.0,1526758435.655109,36614.0,22.0,2.994051,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2707.0,1526758436.655232,38336.0,22.0,2.993918,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2708.0,1526758432.509734,34749.0,22.0,4.494658,589.0,1801.0,0.0,0.0,0.0,15.0,1377.0,15.0,2589.0,n
2709.0,1526758438.0,55283.0,22.0,2.992637,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2710.0,1526758437.949085,40170.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2711.0,1526758439.0,46766.0,22.0,2.990271,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2712.0,1526758439.659451,40763.0,22.0,2.999789,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2713.0,1526758441.0,39653.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2714.0,1526758440.661337,39184.0,22.0,2.997895,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2715.0,1526758436.730939,34755.0,22.0,4.479747,605.0,1801.0,0.0,0.0,0.0,15.0,1393.0,15.0,2589.0,n
2716.0,1526758441.659425,49653.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2717.0,1526758441.662647,47928.0,22.0,2.996568,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2718.0,1526758441.953265,40185.0,59353.0,2.995898,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2719.0,1526758442.659427,36614.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2720.0,1526758442.664696,35329.0,22.0,2.994618,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2721.0,1526758443.659554,38336.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2722.0,1526758444.0,38451.0,22.0,2.992479,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2723.0,1526758444.659356,55283.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2724.0,1526758444.668205,43080.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2725.0,1526758445.659165,46766.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2726.0,1526758445.669574,38046.0,22.0,2.999879,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2727.0,1526758440.955174,34760.0,22.0,5.384378,589.0,1801.0,0.0,0.0,0.0,13.0,1273.0,16.0,2653.0,n
2728.0,1526758446.669431,40763.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2729.0,1526758446.671572,59641.0,22.0,2.997725,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2730.0,1526758447.669208,39184.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2731.0,1526758448.0,49956.0,22.0,2.996439,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2732.0,1526758448.669367,47928.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2733.0,1526758448.674417,58271.0,22.0,2.994848,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2734.0,1526758448.959178,40185.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2735.0,1526758449.669646,35329.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2736.0,1526758449.675663,45859.0,22.0,2.993514,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2737.0,1526758450.669403,38451.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2738.0,1526758450.676905,41571.0,22.0,2.992299,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2739.0,1526758451.678316,56261.0,22.0,2.990872,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2740.0,1526758446.077859,34767.0,22.0,5.98943,589.0,1801.0,0.0,0.0,0.0,15.0,1377.0,15.0,2589.0,n
2741.0,1526758452.679276,38046.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2742.0,1526758452.680111,37530.0,22.0,2.999245,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2743.0,1526758452.964158,40199.0,59353.0,2.995056,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2744.0,1526758453.679301,59641.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2745.0,1526758453.681686,48781.0,22.0,2.997607,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2746.0,1526758454.679425,49956.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2747.0,1526758454.681903,60877.0,22.0,2.997348,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2748.0,1526758455.679474,58271.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2749.0,1526758456.0,58216.0,22.0,2.99477,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2750.0,1526758451.749131,34774.0,22.0,4.9138,589.0,1801.0,0.0,0.0,0.0,15.0,1377.0,15.0,2589.0,n
2751.0,1526758456.679623,45859.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2752.0,1526758456.685837,57642.0,22.0,2.993372,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2753.0,1526758457.679394,41571.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2754.0,1526758457.686938,38329.0,22.0,2.992298,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2755.0,1526758458.679179,56261.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2756.0,1526758458.688184,51600.0,22.0,2.991038,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2757.0,1526758459.689345,37530.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2758.0,1526758459.690187,54083.0,22.0,2.999164,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2759.0,1526758460.0,40199.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2760.0,1526758460.689261,48781.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2761.0,1526758460.691699,45536.0,22.0,2.997782,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2762.0,1526758456.380024,34780.0,22.0,4.992212,589.0,1801.0,0.0,0.0,0.0,15.0,1377.0,15.0,2589.0,n
2763.0,1526758461.689476,60877.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2764.0,1526758461.692988,59536.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2765.0,1526758462.689534,58216.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2766.0,1526758462.694465,45658.0,22.0,2.994756,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2767.0,1526758463.689286,57642.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2768.0,1526758463.695919,55690.0,22.0,2.993341,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2769.0,1526758408.803785,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,o
2770.0,1526758463.975178,40213.0,59353.0,2.994052,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2771.0,1526758465.0,38329.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2772.0,1526758464.696937,33518.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2773.0,1526758465.689363,51600.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2774.0,1526758465.699424,48503.0,22.0,2.999962,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2775.0,1526758461.109463,34786.0,22.0,4.888357,589.0,1801.0,0.0,0.0,0.0,13.0,1273.0,15.0,2589.0,n
2776.0,1526758467.0,54083.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2777.0,1526758466.701346,33652.0,22.0,2.998251,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2778.0,1526758467.699404,45536.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2779.0,1526758467.702631,56358.0,22.0,2.996672,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2780.0,1526758468.704068,55636.0,22.0,2.995129,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2781.0,1526758469.699641,45658.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2782.0,1526758469.705459,39784.0,22.0,2.99381,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2783.0,1526758465.730893,34793.0,22.0,4.90836,589.0,1801.0,0.0,0.0,0.0,13.0,1273.0,15.0,2589.0,n
2784.0,1526758470.699479,55690.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2785.0,1526758470.706598,58526.0,22.0,2.992618,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2786.0,1526758470.979252,40213.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2787.0,1526758472.0,44753.0,22.0,2.992404,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2788.0,1526758472.709344,48503.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2789.0,1526758472.709767,50843.0,22.0,2.999602,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2790.0,1526758473.709288,33652.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2791.0,1526758473.711432,53858.0,22.0,2.998107,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2792.0,1526758418.952432,123.0,123.0,0.075735,48.0,48.0,0.0,0.0,0.0,1.0,76.0,1.0,76.0,o
2793.0,1526758475.0,56358.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2794.0,1526758474.711737,56819.0,22.0,2.997607,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2795.0,1526758474.986291,40227.0,59353.0,2.993084,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2796.0,1526758470.0,34798.0,22.0,4.929036,589.0,1801.0,0.0,0.0,0.0,15.0,1377.0,15.0,2589.0,n
2797.0,1526758475.709584,55636.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2798.0,1526758475.714454,51987.0,22.0,2.99476,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2799.0,1526758476.709342,39784.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2800.0,1526758476.715672,59458.0,22.0,2.993786,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2801.0,1526758477.709667,58526.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2802.0,1526758477.716758,48986.0,22.0,2.992457,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2803.0,1526758478.709392,44753.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2804.0,1526758478.718065,44754.0,22.0,2.991166,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2805.0,1526758479.719414,50843.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2806.0,1526758479.719922,60701.0,22.0,2.999445,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2807.0,1526758475.125001,34805.0,22.0,4.948096,589.0,1801.0,0.0,0.0,0.0,13.0,1273.0,15.0,2589.0,n
2808.0,1526758480.719376,53858.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2809.0,1526758480.721508,46955.0,22.0,2.997883,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2810.0,1526758481.719433,56819.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2811.0,1526758481.722848,59157.0,22.0,2.996432,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2812.0,1526758481.989277,40227.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2813.0,1526758426.952448,123.0,123.0,0.094701,48.0,48.0,0.0,0.0,0.0,1.0,76.0,1.0,76.0,o
2814.0,1526758482.719712,51987.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2815.0,1526758482.724577,54312.0,22.0,2.994646,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2816.0,1526758483.719575,59458.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2817.0,1526758483.725595,36113.0,22.0,2.993662,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2818.0,1526758484.719688,48986.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2819.0,1526758484.726716,44813.0,22.0,2.992533,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2820.0,1526758480.0,34811.0,22.0,5.451037,589.0,1801.0,0.0,0.0,0.0,16.0,1525.0,17.0,2777.0,n
2821.0,1526758485.719407,44754.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2822.0,1526758486.0,39831.0,22.0,2.991137,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2823.0,1526758485.997179,40242.0,59353.0,2.992105,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2824.0,1526758486.729359,60701.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2825.0,1526758486.730135,49727.0,22.0,2.999218,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2826.0,1526758487.729537,46955.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2827.0,1526758487.731766,45187.0,22.0,2.997605,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2828.0,1526758433.109793,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,o
2829.0,1526758488.729374,59157.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2830.0,1526758433.952497,123.0,123.0,0.10033,48.0,48.0,0.0,0.0,0.0,1.0,76.0,1.0,76.0,o
2831.0,1526758488.733073,50903.0,22.0,0.351195,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
2832.0,1526758489.734314,41611.0,22.0,2.994973,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2833.0,1526758485.041333,34817.0,22.0,4.720911,589.0,1801.0,0.0,0.0,0.0,13.0,1273.0,15.0,2589.0,n
2834.0,1526758489.729536,54312.0,22.0,0.498822,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
2835.0,1526758490.729565,36113.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2836.0,1526758490.735776,44843.0,22.0,2.99348,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2837.0,1526758491.729274,44813.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2838.0,1526758491.736896,43045.0,22.0,2.992384,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2839.0,1526758492.729624,39831.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2840.0,1526758492.737076,39528.0,22.0,2.992143,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2841.0,1526758492.999284,40242.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2842.0,1526758493.739313,49727.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2843.0,1526758493.739905,57294.0,22.0,2.999498,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2844.0,1526758494.739398,45187.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2845.0,1526758494.741597,55629.0,22.0,2.997812,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2846.0,1526758489.501659,34823.0,22.0,5.785574,589.0,1801.0,0.0,0.0,0.0,13.0,1273.0,15.0,2589.0,n
2847.0,1526758495.742631,50429.0,22.0,0.347618,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
2848.0,1526758496.739595,41611.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2849.0,1526758496.744908,51587.0,22.0,2.994579,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2850.0,1526758497.008156,40256.0,59353.0,2.991215,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2851.0,1526758497.739745,44843.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2852.0,1526758497.746271,49657.0,22.0,2.992981,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2853.0,1526758498.739375,43045.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2854.0,1526758498.747528,39909.0,22.0,2.991788,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2855.0,1526758499.739321,39528.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2856.0,1526758499.750194,44168.0,22.0,2.999188,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2857.0,1526758445.051059,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,o
2858.0,1526758494.960757,34830.0,22.0,5.634314,589.0,1801.0,0.0,0.0,0.0,13.0,1273.0,15.0,2589.0,n
2859.0,1526758500.749541,57294.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2860.0,1526758500.752045,58419.0,22.0,2.997383,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2861.0,1526758501.749434,55629.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2862.0,1526758502.0,54988.0,22.0,2.996011,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2863.0,1526758502.755705,43309.0,22.0,2.993619,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2864.0,1526758504.0,51587.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2865.0,1526758504.009447,40256.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2866.0,1526758503.756277,41250.0,22.0,0.360447,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
2867.0,1526758504.749293,49657.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2868.0,1526758504.758486,60527.0,22.0,2.990796,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2869.0,1526758500.307357,34837.0,22.0,5.12459,589.0,1801.0,0.0,0.0,0.0,15.0,1377.0,15.0,2589.0,n
2870.0,1526758505.749617,39909.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2871.0,1526758506.0,39400.0,22.0,2.990512,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2872.0,1526758506.759357,44168.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2873.0,1526758506.761815,55423.0,22.0,2.997771,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
2874.0,1526758507.759568,58419.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
2875.0,1526758507.763392,43622.0,22.0,2.995919,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
